2000,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14982383,9.343558,-3.405087,0.42223078,6.8237944,-3.3642259,3.2961242,11.563675,-3.636633,0.313268,12.598822,-2.8738933,0.92618364,9.466142,0.5720546,0.8036005,9.084772,-0.08172209,-0.23154591,9.915613,0.46309182,-1.334794,9.888372,2.5333846,0.42223078,8.499097,3.214402,-0.42223078,7.082581,3.2961242,0.08172209,4.903325,3.8273177,1.1168685,4.9850473,5.175732,2.8738933,6.6331096,6.510526,-0.84446156,11.114203,6.66035,0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,0
0.42223078,6.8237944,-3.3642259,3.2961242,11.563675,-3.636633,0.313268,12.598822,-2.8738933,0.92618364,9.466142,0.5720546,0.8036005,9.084772,-0.08172209,-0.23154591,9.915613,0.46309182,-1.334794,9.888372,2.5333846,0.42223078,8.499097,3.214402,-0.42223078,7.082581,3.2961242,0.08172209,4.903325,3.8273177,1.1168685,4.9850473,5.175732,2.8738933,6.6331096,6.510526,-0.84446156,11.114203,6.66035,0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,0
3.2961242,11.563675,-3.636633,0.313268,12.598822,-2.8738933,0.92618364,9.466142,0.5720546,0.8036005,9.084772,-0.08172209,-0.23154591,9.915613,0.46309182,-1.334794,9.888372,2.5333846,0.42223078,8.499097,3.214402,-0.42223078,7.082581,3.2961242,0.08172209,4.903325,3.8273177,1.1168685,4.9850473,5.175732,2.8738933,6.6331096,6.510526,-0.84446156,11.114203,6.66035,0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,0
0.313268,12.598822,-2.8738933,0.92618364,9.466142,0.5720546,0.8036005,9.084772,-0.08172209,-0.23154591,9.915613,0.46309182,-1.334794,9.888372,2.5333846,0.42223078,8.499097,3.214402,-0.42223078,7.082581,3.2961242,0.08172209,4.903325,3.8273177,1.1168685,4.9850473,5.175732,2.8738933,6.6331096,6.510526,-0.84446156,11.114203,6.66035,0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,0
0.92618364,9.466142,0.5720546,0.8036005,9.084772,-0.08172209,-0.23154591,9.915613,0.46309182,-1.334794,9.888372,2.5333846,0.42223078,8.499097,3.214402,-0.42223078,7.082581,3.2961242,0.08172209,4.903325,3.8273177,1.1168685,4.9850473,5.175732,2.8738933,6.6331096,6.510526,-0.84446156,11.114203,6.66035,0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0
0.8036005,9.084772,-0.08172209,-0.23154591,9.915613,0.46309182,-1.334794,9.888372,2.5333846,0.42223078,8.499097,3.214402,-0.42223078,7.082581,3.2961242,0.08172209,4.903325,3.8273177,1.1168685,4.9850473,5.175732,2.8738933,6.6331096,6.510526,-0.84446156,11.114203,6.66035,0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0.08172209,7.1234417,0.50395286,0
-0.23154591,9.915613,0.46309182,-1.334794,9.888372,2.5333846,0.42223078,8.499097,3.214402,-0.42223078,7.082581,3.2961242,0.08172209,4.903325,3.8273177,1.1168685,4.9850473,5.175732,2.8738933,6.6331096,6.510526,-0.84446156,11.114203,6.66035,0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0.08172209,7.1234417,0.50395286,1.9885708,13.947236,2.0294318,0
-1.334794,9.888372,2.5333846,0.42223078,8.499097,3.214402,-0.42223078,7.082581,3.2961242,0.08172209,4.903325,3.8273177,1.1168685,4.9850473,5.175732,2.8738933,6.6331096,6.510526,-0.84446156,11.114203,6.66035,0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0.08172209,7.1234417,0.50395286,1.9885708,13.947236,2.0294318,-2.982856,13.947236,1.1441092,0
0.42223078,8.499097,3.214402,-0.42223078,7.082581,3.2961242,0.08172209,4.903325,3.8273177,1.1168685,4.9850473,5.175732,2.8738933,6.6331096,6.510526,-0.84446156,11.114203,6.66035,0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0.08172209,7.1234417,0.50395286,1.9885708,13.947236,2.0294318,-2.982856,13.947236,1.1441092,0.27240697,11.727119,0.19068487,0
-0.42223078,7.082581,3.2961242,0.08172209,4.903325,3.8273177,1.1168685,4.9850473,5.175732,2.8738933,6.6331096,6.510526,-0.84446156,11.114203,6.66035,0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0.08172209,7.1234417,0.50395286,1.9885708,13.947236,2.0294318,-2.982856,13.947236,1.1441092,0.27240697,11.727119,0.19068487,1.4573772,8.117727,0.42223078,0
0.08172209,4.903325,3.8273177,1.1168685,4.9850473,5.175732,2.8738933,6.6331096,6.510526,-0.84446156,11.114203,6.66035,0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0.08172209,7.1234417,0.50395286,1.9885708,13.947236,2.0294318,-2.982856,13.947236,1.1441092,0.27240697,11.727119,0.19068487,1.4573772,8.117727,0.42223078,1.3075534,4.4810944,1.3075534,0
1.1168685,4.9850473,5.175732,2.8738933,6.6331096,6.510526,-0.84446156,11.114203,6.66035,0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0.08172209,7.1234417,0.50395286,1.9885708,13.947236,2.0294318,-2.982856,13.947236,1.1441092,0.27240697,11.727119,0.19068487,1.4573772,8.117727,0.42223078,1.3075534,4.4810944,1.3075534,2.6832085,6.0474343,6.4424243,0
2.8738933,6.6331096,6.510526,-0.84446156,11.114203,6.66035,0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0.08172209,7.1234417,0.50395286,1.9885708,13.947236,2.0294318,-2.982856,13.947236,1.1441092,0.27240697,11.727119,0.19068487,1.4573772,8.117727,0.42223078,1.3075534,4.4810944,1.3075534,2.6832085,6.0474343,6.4424243,0.7627395,9.425281,7.668256,0
-0.84446156,11.114203,6.66035,0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0.08172209,7.1234417,0.50395286,1.9885708,13.947236,2.0294318,-2.982856,13.947236,1.1441092,0.27240697,11.727119,0.19068487,1.4573772,8.117727,0.42223078,1.3075534,4.4810944,1.3075534,2.6832085,6.0474343,6.4424243,0.7627395,9.425281,7.668256,-2.9147544,5.8976107,2.5333846,0
0.92618364,14.519291,2.7240696,0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0.08172209,7.1234417,0.50395286,1.9885708,13.947236,2.0294318,-2.982856,13.947236,1.1441092,0.27240697,11.727119,0.19068487,1.4573772,8.117727,0.42223078,1.3075534,4.4810944,1.3075534,2.6832085,6.0474343,6.4424243,0.7627395,9.425281,7.668256,-2.9147544,5.8976107,2.5333846,0.7218784,8.962189,1.7570249,0
0.42223078,10.038197,1.9477097,1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0.08172209,7.1234417,0.50395286,1.9885708,13.947236,2.0294318,-2.982856,13.947236,1.1441092,0.27240697,11.727119,0.19068487,1.4573772,8.117727,0.42223078,1.3075534,4.4810944,1.3075534,2.6832085,6.0474343,6.4424243,0.7627395,9.425281,7.668256,-2.9147544,5.8976107,2.5333846,0.7218784,8.962189,1.7570249,1.3075534,7.43671,0,0
1.4165162,8.921328,0.5720546,1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0.08172209,7.1234417,0.50395286,1.9885708,13.947236,2.0294318,-2.982856,13.947236,1.1441092,0.27240697,11.727119,0.19068487,1.4573772,8.117727,0.42223078,1.3075534,4.4810944,1.3075534,2.6832085,6.0474343,6.4424243,0.7627395,9.425281,7.668256,-2.9147544,5.8976107,2.5333846,0.7218784,8.962189,1.7570249,1.3075534,7.43671,0,0.61291564,7.5456724,0.53119355,0
1.3075534,8.62168,0.040861044,0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0.08172209,7.1234417,0.50395286,1.9885708,13.947236,2.0294318,-2.982856,13.947236,1.1441092,0.27240697,11.727119,0.19068487,1.4573772,8.117727,0.42223078,1.3075534,4.4810944,1.3075534,2.6832085,6.0474343,6.4424243,0.7627395,9.425281,7.668256,-2.9147544,5.8976107,2.5333846,0.7218784,8.962189,1.7570249,1.3075534,7.43671,0,0.61291564,7.5456724,0.53119355,1.0351465,12.980191,2.1111538,0
0.9942854,8.471856,0.10896278,1.4573772,9.724928,0.38136974,0.53119355,12.14935,0.46309182,0.040861044,13.633968,0.6537767,0.92618364,11.686258,1.6480621,-0.42223078,10.760075,1.1441092,0.3405087,6.6331096,0.95342433,-0.19068487,4.8216033,0.7218784,0.23154591,4.0588636,2.1792557,3.636633,8.430995,7.8180795,1.3756552,7.273266,1.9885708,2.4516625,11.495573,1.2258313,0.6537767,7.8180795,0.3405087,0.84446156,6.891896,-0.46309182,3.0237172,8.962189,-0.08172209,3.9499009,11.264028,2.4108016,-1.879608,16.589584,0.8036005,2.1111538,14.1787815,0.46309182,-2.3426998,11.75436,1.1441092,-0.19068487,5.7477865,0.7627395,1.0351465,3.9090397,1.1849703,2.4516625,3.8681788,4.7126403,1.56634,8.008764,5.7886477,-2.3426998,8.117727,2.3426998,1.1168685,9.915613,1.2258313,1.4982382,8.812365,0.040861044,0.08172209,7.1234417,0.50395286,1.9885708,13.947236,2.0294318,-2.982856,13.947236,1.1441092,0.27240697,11.727119,0.19068487,1.4573772,8.117727,0.42223078,1.3075534,4.4810944,1.3075534,2.6832085,6.0474343,6.4424243,0.7627395,9.425281,7.668256,-2.9147544,5.8976107,2.5333846,0.7218784,8.962189,1.7570249,1.3075534,7.43671,0,0.61291564,7.5456724,0.53119355,1.0351465,12.980191,2.1111538,-0.10896278,15.785983,0.3405087,0
